filepath,crop,disease_raw,environment,phash
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_279.jpg,Tomato,H,closed,819f9b09e507eae2
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_280.jpg,Tomato,H,closed,edc2d01a95636765
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_281.jpg,Tomato,H,closed,84693b0ee3f609d9
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_282.jpg,Tomato,H,closed,9e703f96c10e3c6c
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_283.jpg,Tomato,H,closed,b393cc4e94688fb1
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_284.jpg,Tomato,H,closed,f18c8487d6964ed3
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_285.jpg,Tomato,H,closed,db0c06e3c6f03db1
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_286.jpg,Tomato,H,closed,913da642cd09ddf2
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_288.jpg,Tomato,H,closed,b1016303f105f7fd
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_289.jpg,Tomato,H,closed,a83517e1599ca717
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_290.jpg,Tomato,H,closed,b63c51825eeb017e
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_291.jpg,Tomato,H,closed,e65da6198f403766
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_292.jpg,Tomato,H,closed,9c4676c017335e3e
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_293.jpg,Tomato,H,closed,929d6d67642e33e0
Z:\Crop Identification\Final Datasets\TLUE\H\TLUE_H_294.jpg,Tomato,H,closed,d969b160a50d167f
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_001.jpg,Tomato,BS,closed,9b837d7d20254567
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_002.jpg,Tomato,BS,closed,c5bf28708735e48b
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_003.jpg,Tomato,BS,closed,c07e03c82f807fee
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_004.jpg,Tomato,BS,closed,ce19117e664b9d94
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_005.jpg,Tomato,BS,closed,8e920d150fabd5f8
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_006.jpg,Tomato,BS,closed,8b077f7e68107cb0
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_007.jpg,Tomato,BS,closed,a1e847fac5b0dc07
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_008.jpg,Tomato,BS,closed,cb095e166e53acd2
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_009.jpg,Tomato,BS,closed,aca6430f5737254b
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_010.jpg,Tomato,BS,closed,d4563cd038873f0f
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_011.jpg,Tomato,BS,closed,eff0fc696810f809
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_012.jpg,Tomato,BS,closed,ee97706e8338864b
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_013.jpg,Tomato,BS,closed,979c5657479f0780
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_014.jpg,Tomato,BS,closed,a395075ba0af685b
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_015.jpg,Tomato,BS,closed,b8d424e76965fc28
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_016.jpg,Tomato,BS,closed,d4993dc31857b1c5
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_017.jpg,Tomato,BS,closed,c07f428a4b4f4dd5
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_018.jpg,Tomato,BS,closed,945158da4c76e2f6
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_019.jpg,Tomato,BS,closed,a6f53c5c67422327
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_020.jpg,Tomato,BS,closed,c1f548813f651f6c
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_021.jpg,Tomato,BS,closed,c77540038f17e54f
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_022.jpg,Tomato,BS,closed,dbaf22b4e43d48a4
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_023.jpg,Tomato,BS,closed,c203af4fad6a5a94
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_024.jpg,Tomato,BS,closed,b19ff56c08f8c312
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_025.jpg,Tomato,BS,closed,abc91cc01becf436
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_026.jpg,Tomato,BS,closed,ebb3b464956ac84c
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_027.jpg,Tomato,BS,closed,ebe4b46bc81d4998
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_028.jpg,Tomato,BS,closed,cce42ca3332cbd69
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_029.jpg,Tomato,BS,closed,8c4ca02eb3736cbd
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_030.jpg,Tomato,BS,closed,a72fc3c0f8b494b1
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_031.jpg,Tomato,BS,closed,d99966773b08646c
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_032.jpg,Tomato,BS,closed,f79a0707646da629
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_033.jpg,Tomato,BS,closed,ddb29fad0f181115
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_034.jpg,Tomato,BS,closed,9ff048036b0afaad
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_035.jpg,Tomato,BS,closed,eea1b44b8351e9b1
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_036.jpg,Tomato,BS,closed,a235fd780ccda526
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_037.jpg,Tomato,BS,closed,850f64b2d3e18f96
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_038.jpg,Tomato,BS,closed,d33e2c0bd0d89f85
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_039.jpg,Tomato,BS,closed,b124b33a3b2a2a9f
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_040.jpg,Tomato,BS,closed,a4e6da168349e95e
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_041.jpg,Tomato,BS,closed,dec329b59a2e1742
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_042.jpg,Tomato,BS,closed,996530890efe1de3
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_043.jpg,Tomato,BS,closed,87e3d79090b73a45
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_044.jpg,Tomato,BS,closed,85d5137339535bc2
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_045.jpg,Tomato,BS,closed,c112fce38b7e2895
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_046.jpg,Tomato,BS,closed,d1c75afde2309324
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_047.jpg,Tomato,BS,closed,d2436b7ba0c60fa5
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_048.jpg,Tomato,BS,closed,d7b969c77000baa5
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_049.jpg,Tomato,BS,closed,943fcc0c5b8347a7
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_050.jpg,Tomato,BS,closed,d73f4504617879c3
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_051.jpg,Tomato,BS,closed,fafa22e2b99b1901
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_052.jpg,Tomato,BS,closed,91ca7ecda331e6c0
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_053.jpg,Tomato,BS,closed,ba92bda36358511d
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_054.jpg,Tomato,BS,closed,9c96165e5ba86a5c
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_055.jpg,Tomato,BS,closed,b4233c6f5ec66462
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_056.jpg,Tomato,BS,closed,ceb144a69d4c7db0
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_057.jpg,Tomato,BS,closed,a90a6252de73a9da
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_059.jpg,Tomato,BS,closed,dc657a331b8b0687
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_060.jpg,Tomato,BS,closed,a81b37ea19daa296
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_061.jpg,Tomato,BS,closed,eae8d34b0b14fcc2
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_062.jpg,Tomato,BS,closed,972150732be2cc9f
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_063.jpg,Tomato,BS,closed,d16934c0ce95f35a
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_064.jpg,Tomato,BS,closed,82150fd645fb96e8
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_068.jpg,Tomato,BS,closed,bb85b26aad72901d
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_071.jpg,Tomato,BS,closed,d41f782771c71b84
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_080.jpg,Tomato,BS,closed,80cd1e7872674f36
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_083.jpg,Tomato,BS,closed,f9d82b3a34d4c784
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_096.jpg,Tomato,BS,closed,83010bfdfb95f094
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_098.jpg,Tomato,BS,closed,b8cf1e2d52e42974
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_100.jpg,Tomato,BS,closed,ba16dea6d026d5a1
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_103.jpg,Tomato,BS,closed,929283697b3aaaba
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_107.jpg,Tomato,BS,closed,85b2aff90509f654
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_109.jpg,Tomato,BS,closed,8ed55c8e6d930a69
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_110.jpg,Tomato,BS,closed,85cb5d29d0e43c37
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_111.jpg,Tomato,BS,closed,fd8e32d564ae9091
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_113.jpg,Tomato,BS,closed,a5cdd2aa8b54aaaa
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_119.jpg,Tomato,BS,closed,9b80e0ed9f1e9931
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_122.jpg,Tomato,BS,closed,a5ec3dc93c88d90b
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_123.jpg,Tomato,BS,closed,cbde72c42e349932
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_126.jpg,Tomato,BS,closed,813e2e325f6b50da
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_127.jpg,Tomato,BS,closed,dcdc615ecce608b4
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_128.jpg,Tomato,BS,closed,8d3c3d1aca1b167c
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_129.jpg,Tomato,BS,closed,dc6b267022ec9b47
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_130.jpg,Tomato,BS,closed,85c00f2b59bbead2
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_131.jpg,Tomato,BS,closed,febafce800f808b4
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_134.jpg,Tomato,BS,closed,ee31a5c495cc9e1a
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_137.jpg,Tomato,BS,closed,9fcf09b25ad100fc
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_138.jpg,Tomato,BS,closed,aee1a83ef2111ad6
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_139.jpg,Tomato,BS,closed,cec3f19006ed1e2e
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_144.jpg,Tomato,BS,closed,c78335e69794c2a5
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_147.jpg,Tomato,BS,closed,9604dd5ccd13a793
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_150.jpg,Tomato,BS,closed,c2981f37dcc5e486
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_156.jpg,Tomato,BS,closed,fe78e19452839cc6
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_157.jpg,Tomato,BS,closed,f718934bceb22c46
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_158.jpg,Tomato,BS,closed,bfe0c3e07a0f6039
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_159.jpg,Tomato,BS,closed,cc5986b15a35d91d
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_160.jpg,Tomato,BS,closed,cfb43e00679e601f
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_161.jpg,Tomato,BS,closed,93976c6a8d4d9e41
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_162.jpg,Tomato,BS,closed,adf315a6da2c3984
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_163.jpg,Tomato,BS,closed,df0765c8a0606dd7
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_164.jpg,Tomato,BS,closed,dcf4634e4e265b12
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_165.jpg,Tomato,BS,closed,8592bff805a9e654
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_166.jpg,Tomato,BS,closed,c25d37619076b353
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_167.jpg,Tomato,BS,closed,b123cdf43a3914ce
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_168.jpg,Tomato,BS,closed,c395492dad7e0c66
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_169.jpg,Tomato,BS,closed,8305957f2abd54e4
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_170.jpg,Tomato,BS,closed,871d17b9ea4426c7
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_171.jpg,Tomato,BS,closed,fcbf600707f80fa0
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_172.jpg,Tomato,BS,closed,a9b07067c2da9e39
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_173.jpg,Tomato,BS,closed,b303e9cf38391cc9
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_174.jpg,Tomato,BS,closed,f46852af5152ebe0
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_175.jpg,Tomato,BS,closed,e07e438e4b4d4dd4
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_176.jpg,Tomato,BS,closed,dd8e30d564ced0d1
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_177.jpg,Tomato,BS,closed,855f55a50b359f81
Z:\Crop Identification\Final Datasets\TLUE\BS\TLUE_BS_178.jpg,Tomato,BS,closed,95894b7825d347cb
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_001.jpg,Tomato,MV,closed,c35747772d402937
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_002.jpg,Tomato,MV,closed,b5b4664f87ec0788
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_003.jpg,Tomato,MV,closed,e6e6a48dd94e1e84
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_004.jpg,Tomato,MV,closed,d2dc6ca9ab0c1ed2
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_005.jpg,Tomato,MV,closed,c96736ee2e52a438
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_006.jpg,Tomato,MV,closed,a7a32238cd66be38
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_007.jpg,Tomato,MV,closed,8f308485f7c6d6c9
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_008.jpg,Tomato,MV,closed,c3fdfa06f8450e30
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_009.jpg,Tomato,MV,closed,aaab2caae1b7b150
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_010.jpg,Tomato,MV,closed,a9b8d46e5e9882f4
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_011.jpg,Tomato,MV,closed,aa4bb3546d43a569
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_012.jpg,Tomato,MV,closed,a0867eed0cb22f1d
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_013.jpg,Tomato,MV,closed,9951a52729697e59
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_014.jpg,Tomato,MV,closed,9fcd2eb1c023e945
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_015.jpg,Tomato,MV,closed,dda2fcfc33281c60
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_016.jpg,Tomato,MV,closed,daa996a15ab4ca66
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_018.jpg,Tomato,MV,closed,f2f48c4289a67b99
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_019.jpg,Tomato,MV,closed,d8bbc835d0ae0d8b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_020.jpg,Tomato,MV,closed,d505c11abe4bcb53
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_021.jpg,Tomato,MV,closed,dc2001cb1fdccd6b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_022.jpg,Tomato,MV,closed,8e2aa3399794ccf4
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_023.jpg,Tomato,MV,closed,f815c6bb8982f585
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_024.jpg,Tomato,MV,closed,ba54b3a54e23495b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_026.jpg,Tomato,MV,closed,f34e7cd11b0505f2
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_027.jpg,Tomato,MV,closed,cc454c0adc3c99fd
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_029.jpg,Tomato,MV,closed,ed9328aef19d1309
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_030.jpg,Tomato,MV,closed,b5e7fa05165143ac
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_031.jpg,Tomato,MV,closed,d186631e26394cfd
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_032.jpg,Tomato,MV,closed,8bd5ab7e01fe3280
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_035.jpg,Tomato,MV,closed,92d419e47da6545b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_036.jpg,Tomato,MV,closed,fc69fd7898248166
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_037.jpg,Tomato,MV,closed,add996a59896894b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_038.jpg,Tomato,MV,closed,c4ad072a76f23d25
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_039.jpg,Tomato,MV,closed,dd6baa352ce1611c
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_040.jpg,Tomato,MV,closed,af80b5046981f7b7
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_041.jpg,Tomato,MV,closed,8dd255b25f85a718
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_043.jpg,Tomato,MV,closed,a5a2586db6129f1e
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_044.jpg,Tomato,MV,closed,f9807a6b83567459
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_045.jpg,Tomato,MV,closed,97932595e09ce41f
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_046.jpg,Tomato,MV,closed,e93094e3474feae0
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_048.jpg,Tomato,MV,closed,cf496abf5498152a
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_050.jpg,Tomato,MV,closed,d4c4a953ce0ece36
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_051.jpg,Tomato,MV,closed,be8450fa892db1b5
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_053.jpg,Tomato,MV,closed,fac5bef840484b4d
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_054.jpg,Tomato,MV,closed,890bc3f9d185738e
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_055.jpg,Tomato,MV,closed,ca983f47ec5928e1
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_059.jpg,Tomato,MV,closed,8e24be13f90ba27a
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_060.jpg,Tomato,MV,closed,8963f435e018f33e
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_061.jpg,Tomato,MV,closed,8de257bdd0659131
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_063.jpg,Tomato,MV,closed,9954a5a3c467672e
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_065.jpg,Tomato,MV,closed,dfb84a902f552d8a
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_069.jpg,Tomato,MV,closed,c37e638e9658d8a1
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_070.jpg,Tomato,MV,closed,d08e6f243f3b9431
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_071.jpg,Tomato,MV,closed,f7c5abdc8c4c8350
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_072.jpg,Tomato,MV,closed,c05d096e1f3f165c
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_073.jpg,Tomato,MV,closed,be8c50fa2d25b516
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_074.jpg,Tomato,MV,closed,9a3838e7e141d2bd
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_075.jpg,Tomato,MV,closed,94fd1f1fe8145225
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_076.jpg,Tomato,MV,closed,9c213d7ea785169a
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_077.jpg,Tomato,MV,closed,8dc9d93d92359562
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_078.jpg,Tomato,MV,closed,e7de888999b1439a
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_079.jpg,Tomato,MV,closed,81d90b5b07be6936
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_080.jpg,Tomato,MV,closed,f1932bc4bccc3583
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_081.jpg,Tomato,MV,closed,91e44b9e7649471e
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_082.jpg,Tomato,MV,closed,ca903ad52dac789b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_083.jpg,Tomato,MV,closed,d4a61cd729b185d6
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_084.jpg,Tomato,MV,closed,a5d696925a0da55b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_085.jpg,Tomato,MV,closed,eb4f9cdd605211ac
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_086.jpg,Tomato,MV,closed,8db6b52420ade3ab
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_087.jpg,Tomato,MV,closed,ba9894d90e6a27b3
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_088.jpg,Tomato,MV,closed,d4c4a1d04eced6b3
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_089.jpg,Tomato,MV,closed,d5392a66dd765680
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_090.jpg,Tomato,MV,closed,fce97ce81600e0ee
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_091.jpg,Tomato,MV,closed,c7bc3ac3245a33c9
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_092.jpg,Tomato,MV,closed,c2c738d367b21ba4
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_093.jpg,Tomato,MV,closed,dccf91d033614e69
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_094.jpg,Tomato,MV,closed,a03b2f3b6a4b9ac4
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_095.jpg,Tomato,MV,closed,8e24baa1f98b7e48
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_096.jpg,Tomato,MV,closed,a92d23ec5b32472b
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_097.jpg,Tomato,MV,closed,94ce1d6ee6270572
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_098.jpg,Tomato,MV,closed,82975d69aaadc23a
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_099.jpg,Tomato,MV,closed,82a8b4855bafbf50
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_100.jpg,Tomato,MV,closed,cea00f821e06bcff
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_101.jpg,Tomato,MV,closed,d9a52d98b06d4b4e
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_102.jpg,Tomato,MV,closed,cf7278691d257330
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_103.jpg,Tomato,MV,closed,93ec5a840d1c3ff1
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_104.jpg,Tomato,MV,closed,f4d6c38d9c693226
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_105.jpg,Tomato,MV,closed,97c07183eb8b253d
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_106.jpg,Tomato,MV,closed,d2a25ad35d1f2532
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_107.jpg,Tomato,MV,closed,945734c5934fc3d2
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_108.jpg,Tomato,MV,closed,f904667310569bfa
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_109.jpg,Tomato,MV,closed,c2b9a4527d0b15fc
Z:\Crop Identification\Final Datasets\TLUE\MV\TLUE_MV_110.jpg,Tomato,MV,closed,ceb3341b030dadf4
